,SOC,SOH,Power,T,SEI_after,SEI_delta
151,80,1.7778,0.15789,23,1.7778004567877298e-08,45.67877303
152,80,1.7778,0.26316,23,1.77780046706275e-08,46.70627501
153,80,1.7778,0.36841999999999997,23,1.77780047760382e-08,47.760382
154,80,1.7778,0.47368000000000005,23,1.77780048854572e-08,48.85457202
155,80,1.7778,0.57895,23,1.77780049982595e-08,49.98259501
156,80,1.7778,0.68421,23,1.7778005114829e-08,51.14829002
157,80,1.7778,0.78947,23,1.77780052337911e-08,52.33791101
158,80,1.7778,0.89474,23,1.77780053565409e-08,53.56540902
159,80,1.7778,1.0,23,1.77780054826094e-08,54.82609401
170,80,1.8889,0.052632000000000005,23,1.88890044667184e-08,44.66718398
171,80,1.8889,0.15789,23,1.8889004562831102e-08,45.62831097
172,80,1.8889,0.26316,23,1.88890046636141e-08,46.63614098
173,80,1.8889,0.36841999999999997,23,1.8889004767354e-08,47.67353998
174,80,1.8889,0.47368000000000005,23,1.8889004872318802e-08,48.72318798
175,80,1.8889,0.57895,23,1.88890049818528e-08,49.81852797
176,80,1.8889,0.68421,23,1.88890050932692e-08,50.93269198
177,80,1.8889,0.78947,23,1.88890052089666e-08,52.089665999999994
178,80,1.8889,0.89474,23,1.8889005328488002e-08,53.28487998
179,80,1.8889,1.0,23,1.88890054493372e-08,54.49337199
190,80,2.0,0.052632000000000005,23,2.0000004465554403e-08,44.65554399
191,80,2.0,0.15789,23,2.00000045596902e-08,45.596902
192,80,2.0,0.26316,23,2.00000046576622e-08,46.57662199
193,80,2.0,0.36841999999999997,23,2.00000047572431e-08,47.57243099
194,80,2.0,0.47368000000000005,23,2.00000048607002e-08,48.60700199
195,80,2.0,0.57895,23,2.00000049672724e-08,49.67272399
196,80,2.0,0.68421,23,2.00000050758371e-08,50.75837098
197,80,2.0,0.78947,23,2.0000005187767602e-08,51.87767599
198,80,2.0,0.89474,23,2.00000053025657e-08,53.02565699
199,80,2.0,1.0,23,2.00000054202318e-08,54.20231801
210,79,1.0,0.052632000000000005,23,1.00000044854909e-08,44.85490899
211,79,1.0,0.15789,23,1.0000004613788298e-08,46.137883
212,79,1.0,0.26316,23,1.00000047488832e-08,47.48883199
213,79,1.0,0.36841999999999997,23,1.00000048885369e-08,48.885369
214,79,1.0,0.47368000000000005,23,1.0000005035486101e-08,50.354861
215,79,1.0,0.57895,23,1.0000005186907799e-08,51.86907801
216,79,1.0,0.68421,23,1.0000005345562599e-08,53.455626
217,79,1.0,0.78947,23,1.00000055120751e-08,55.120751
218,79,1.0,0.89474,23,1.0000005686102299e-08,56.861022999999996
219,79,1.0,1.0,23,1.0000005866086e-08,58.66086
230,79,1.1111,0.052632000000000005,23,1.11110044805948e-08,44.80594801
231,79,1.1111,0.15789,23,1.11110046020648e-08,46.02064801
232,79,1.1111,0.26316,23,1.1111004730132801e-08,47.301328000000005
233,79,1.1111,0.36841999999999997,23,1.11110048619764e-08,48.61976401
234,79,1.1111,0.47368000000000005,23,1.11110050005647e-08,50.00564701
235,79,1.1111,0.57895,23,1.11110051436835e-08,51.43683501
236,79,1.1111,0.68421,23,1.11110052931726e-08,52.931726
237,79,1.1111,0.78947,23,1.11110054489184e-08,54.48918401
238,79,1.1111,0.89474,23,1.11110056091571e-08,56.09157101
239,79,1.1111,1.0,23,1.11110057779962e-08,57.779962
250,79,1.2222,0.052632000000000005,23,1.2222004477089e-08,44.77088999
251,79,1.2222,0.15789,23,1.22220045936085e-08,45.93608499
252,79,1.2222,0.26316,23,1.22220047151507e-08,47.151507
253,79,1.2222,0.36841999999999997,23,1.22220048417678e-08,48.417678
254,79,1.2222,0.47368000000000005,23,1.22220049722674e-08,49.722674
255,79,1.2222,0.57895,23,1.22220051087906e-08,51.08790601
256,79,1.2222,0.68421,23,1.22220052497403e-08,52.49740299
257,79,1.2222,0.78947,23,1.2222005396484999e-08,53.96485
258,79,1.2222,0.89474,23,1.22220055491036e-08,55.491036
259,79,1.2222,1.0,23,1.22220057055834e-08,57.055834
270,79,1.3333,0.052632000000000005,23,1.33330044746094e-08,44.74609401
271,79,1.3333,0.15789,23,1.33330045861577e-08,45.86157701
272,79,1.3333,0.26316,23,1.3333004702941e-08,47.02941001
273,79,1.3333,0.36841999999999997,23,1.33330048240685e-08,48.24068501
274,79,1.3333,0.47368000000000005,23,1.3333004949759699e-08,49.49759701
275,79,1.3333,0.57895,23,1.333300507936e-08,50.79360001
276,79,1.3333,0.68421,23,1.33330052143565e-08,52.143565
277,79,1.3333,0.78947,23,1.3333005353393499e-08,53.53393501
278,79,1.3333,0.89474,23,1.3333005497157701e-08,54.971577
279,79,1.3333,1.0,23,1.3333005646782e-08,56.467819999999996
290,79,1.4444,0.052632000000000005,23,1.4444004472640601e-08,44.72640599
291,79,1.4444,0.15789,23,1.444400458058e-08,45.80579999
292,79,1.4444,0.26316,23,1.4444004693460801e-08,46.934608000000004
293,79,1.4444,0.36841999999999997,23,1.4444004809106201e-08,48.091062
294,79,1.4444,0.47368000000000005,23,1.44440049303418e-08,49.303418
295,79,1.4444,0.57895,23,1.4444005054909101e-08,50.54909099
296,79,1.4444,0.68421,23,1.44440051832403e-08,51.832403
297,79,1.4444,0.78947,23,1.4444005316507e-08,53.16506999999999
298,79,1.4444,0.89474,23,1.44440054540663e-08,54.540663
299,79,1.4444,1.0,23,1.4444005596371702e-08,55.963717
310,79,1.5556,0.052632000000000005,23,1.555600447089e-08,44.70889999
311,79,1.5556,0.15789,23,1.55560045759839e-08,45.75983901
312,79,1.5556,0.26316,23,1.55560046844576e-08,46.844576
313,79,1.5556,0.36841999999999997,23,1.5556004796197598e-08,47.96197601
314,79,1.5556,0.47368000000000005,23,1.55560049125818e-08,49.12581801
315,79,1.5556,0.57895,23,1.5556005032649602e-08,50.32649598
316,79,1.5556,0.68421,23,1.55560051559336e-08,51.55933599
317,79,1.5556,0.78947,23,1.55560052844676e-08,52.844676
318,79,1.5556,0.89474,23,1.55560054163522e-08,54.16352201
319,79,1.5556,1.0,23,1.5556005552156e-08,55.52156001
330,79,1.6667,0.052632000000000005,23,1.66670044691617e-08,44.69161701
331,79,1.6667,0.15789,23,1.6667004571469797e-08,45.71469801
332,79,1.6667,0.26316,23,1.6667004676793798e-08,46.76793802
333,79,1.6667,0.36841999999999997,23,1.6667004785837097e-08,47.85837101
334,79,1.6667,0.47368000000000005,23,1.66670048970681e-08,48.97068101
335,79,1.6667,0.57895,23,1.66670050143574e-08,50.14357402
336,79,1.6667,0.68421,23,1.66670051323686e-08,51.323686
337,79,1.6667,0.78947,23,1.66670052551025e-08,52.55102499
338,79,1.6667,0.89474,23,1.6667005382115202e-08,53.82115199
339,79,1.6667,1.0,23,1.6667005512496998e-08,55.12497002
350,79,1.7778,0.052632000000000005,23,1.7778004467811e-08,44.67811001
351,79,1.7778,0.15789,23,1.77780045677176e-08,45.67717601
352,79,1.7778,0.26316,23,1.77780046691425e-08,46.691425
353,79,1.7778,0.36841999999999997,23,1.77780047752537e-08,47.75253702
354,79,1.7778,0.47368000000000005,23,1.77780048836649e-08,48.836649
355,79,1.7778,0.57895,23,1.7778004994715898e-08,49.94715902
356,79,1.7778,0.68421,23,1.7778005111155e-08,51.11155
357,79,1.7778,0.78947,23,1.77780052299161e-08,52.299161
358,79,1.7778,0.89474,23,1.77780053509254e-08,53.50925401
359,79,1.7778,1.0,23,1.7778005478078402e-08,54.780784
370,79,1.8889,0.052632000000000005,23,1.88890044666181e-08,44.66618097
371,79,1.8889,0.15789,23,1.88890045614962e-08,45.614962
372,79,1.8889,0.26316,23,1.88890046623947e-08,46.62394698
373,79,1.8889,0.36841999999999997,23,1.8889004765379e-08,47.65378999
374,79,1.8889,0.47368000000000005,23,1.8889004870527698e-08,48.705277
375,79,1.8889,0.57895,23,1.88890049796637e-08,49.796637
376,79,1.8889,0.68421,23,1.88890050906838e-08,50.90683799
377,79,1.8889,0.78947,23,1.88890052057598e-08,52.05759799
378,79,1.8889,0.89474,23,1.88890053244953e-08,53.244953
379,79,1.8889,1.0,23,1.88890054460461e-08,54.46046099
390,79,2.0,0.052632000000000005,23,2.00000044653167e-08,44.65316701
391,79,2.0,0.15789,23,2.0000004559899398e-08,45.598994
392,79,2.0,0.26316,23,2.00000046562148e-08,46.56214799
393,79,2.0,0.36841999999999997,23,2.00000047579896e-08,47.57989599
394,79,2.0,0.47368000000000005,23,2.0000004859409298e-08,48.59409301
395,79,2.0,0.57895,23,2.00000049657781e-08,49.657781
396,79,2.0,0.68421,23,2.00000050736523e-08,50.73652299
397,79,2.0,0.78947,23,2.00000051843161e-08,51.84316098
398,79,2.0,0.89474,23,2.00000052993759e-08,52.99375899
399,79,2.0,1.0,23,2.0000005418369298e-08,54.18369301
410,78,1.0,0.052632000000000005,23,1.00000044833973e-08,44.833973
411,78,1.0,0.15789,23,1.00000046089495e-08,46.089495
412,78,1.0,0.26316,23,1.00000047412774e-08,47.41277399
413,78,1.0,0.36841999999999997,23,1.00000048791096e-08,48.791096
414,78,1.0,0.47368000000000005,23,1.0000005022379499e-08,50.223795
415,78,1.0,0.57895,23,1.0000005170540201e-08,51.70540199
416,78,1.0,0.68421,23,1.00000053256493e-08,53.25649299
417,78,1.0,0.78947,23,1.0000005488938301e-08,54.88938299
418,78,1.0,0.89474,23,1.0000005656371901e-08,56.56371901
419,78,1.0,1.0,23,1.00000058327544e-08,58.327543999999996
430,78,1.1111,0.052632000000000005,23,1.1111004479096e-08,44.79096001
431,78,1.1111,0.15789,23,1.11110045990668e-08,45.99066801
432,78,1.1111,0.26316,23,1.1111004724917801e-08,47.249178
433,78,1.1111,0.36841999999999997,23,1.11110048551536e-08,48.55153601
434,78,1.1111,0.47368000000000005,23,1.11110049907698e-08,49.90769801
435,78,1.1111,0.57895,23,1.1111005131885201e-08,51.318852
436,78,1.1111,0.68421,23,1.1111005278926501e-08,52.789265
437,78,1.1111,0.78947,23,1.11110054298731e-08,54.298731000000004
438,78,1.1111,0.89474,23,1.1111005588507099e-08,55.88507101
439,78,1.1111,1.0,23,1.11110057528314e-08,57.52831401
450,78,1.2222,0.052632000000000005,23,1.22220044761197e-08,44.76119699
451,78,1.2222,0.15789,23,1.2222004591824099e-08,45.918240999999995
452,78,1.2222,0.26316,23,1.22220047123727e-08,47.12372699
453,78,1.2222,0.36841999999999997,23,1.2222004835974e-08,48.35974
454,78,1.2222,0.47368000000000005,23,1.2222004965121099e-08,49.65121101
455,78,1.2222,0.57895,23,1.22220050996118e-08,50.99611799
456,78,1.2222,0.68421,23,1.22220052381202e-08,52.381202
457,78,1.2222,0.78947,23,1.22220053820269e-08,53.82026901
458,78,1.2222,0.89474,23,1.22220055319283e-08,55.319283
459,78,1.2222,1.0,23,1.2222005687174899e-08,56.87174901
470,78,1.3333,0.052632000000000005,23,1.33330044739406e-08,44.73940601
471,78,1.3333,0.15789,23,1.33330045853567e-08,45.85356701
472,78,1.3333,0.26316,23,1.3333004700035601e-08,47.000356
473,78,1.3333,0.36841999999999997,23,1.33330048200546e-08,48.200546
474,78,1.3333,0.47368000000000005,23,1.33330049439245e-08,49.43924501
475,78,1.3333,0.57895,23,1.3333005072120499e-08,50.72120501
476,78,1.3333,0.68421,23,1.33330052049938e-08,52.049938
477,78,1.3333,0.78947,23,1.33330053425289e-08,53.42528901
478,78,1.3333,0.89474,23,1.33330054848921e-08,54.848921
479,78,1.3333,1.0,23,1.33330056319995e-08,56.319995
490,78,1.4444,0.052632000000000005,23,1.44440044719754e-08,44.719753999999995
491,78,1.4444,0.15789,23,1.44440045798457e-08,45.798457
492,78,1.4444,0.26316,23,1.4444004690175101e-08,46.90175099
493,78,1.4444,0.36841999999999997,23,1.4444004806082299e-08,48.060823
494,78,1.4444,0.47368000000000005,23,1.44440049257283e-08,49.257283
495,78,1.4444,0.57895,23,1.44440050486254e-08,50.486253999999995
496,78,1.4444,0.68421,23,1.44440051761089e-08,51.761089
497,78,1.4444,0.78947,23,1.44440053076779e-08,53.076779
498,78,1.4444,0.89474,23,1.4444005443572399e-08,54.43572401
499,78,1.4444,1.0,23,1.44440055850315e-08,55.850315
510,78,1.5556,0.052632000000000005,23,1.55560044703898e-08,44.70389799
511,78,1.5556,0.15789,23,1.5556004573580502e-08,45.73580498
512,78,1.5556,0.26316,23,1.55560046830752e-08,46.830752000000004
513,78,1.5556,0.36841999999999997,23,1.55560047937635e-08,47.937635
514,78,1.5556,0.47368000000000005,23,1.5556004908946498e-08,49.08946501
515,78,1.5556,0.57895,23,1.55560050280906e-08,50.28090599
516,78,1.5556,0.68421,23,1.55560051500068e-08,51.500068
517,78,1.5556,0.78947,23,1.55560052771733e-08,52.77173299
518,78,1.5556,0.89474,23,1.55560054084181e-08,54.08418100000001
519,78,1.5556,1.0,23,1.55560055424445e-08,55.424445
530,78,1.6667,0.052632000000000005,23,1.6667004468968703e-08,44.689687
531,78,1.6667,0.15789,23,1.6667004569572e-08,45.69572001
532,78,1.6667,0.26316,23,1.66670046759775e-08,46.759775
533,78,1.6667,0.36841999999999997,23,1.66670047831069e-08,47.83106899
534,78,1.6667,0.47368000000000005,23,1.66670048949259e-08,48.94925902
535,78,1.6667,0.57895,23,1.66670050103992e-08,50.103992
536,78,1.6667,0.68421,23,1.6667005127716e-08,51.277159999999995
537,78,1.6667,0.78947,23,1.666700524944e-08,52.49440001
538,78,1.6667,0.89474,23,1.66670053755085e-08,53.75508501
539,78,1.6667,1.0,23,1.6667005506083e-08,55.06083
550,78,1.7778,0.052632000000000005,23,1.7778004467527498e-08,44.67527503
551,78,1.7778,0.15789,23,1.77780045660004e-08,45.660004
552,78,1.7778,0.26316,23,1.77780046680528e-08,46.68052802
553,78,1.7778,0.36841999999999997,23,1.77780047737108e-08,47.73710802
554,78,1.7778,0.47368000000000005,23,1.77780048816196e-08,48.816196000000005
555,78,1.7778,0.57895,23,1.77780049930863e-08,49.930863
556,78,1.7778,0.68421,23,1.77780051075791e-08,51.07579102
557,78,1.7778,0.78947,23,1.77780052262691e-08,52.26269101
558,78,1.7778,0.89474,23,1.77780053472757e-08,53.47275701
559,78,1.7778,1.0,23,1.77780054723429e-08,54.72342902
570,78,1.8889,0.052632000000000005,23,1.8889004466339702e-08,44.66339698
571,78,1.8889,0.15789,23,1.88890045631046e-08,45.631046000000005
572,78,1.8889,0.26316,23,1.88890046622281e-08,46.62228097
573,78,1.8889,0.36841999999999997,23,1.88890047643937e-08,47.64393698
574,78,1.8889,0.47368000000000005,23,1.88890048696244e-08,48.69624399
575,78,1.8889,0.57895,23,1.8889004978140802e-08,49.78140798
576,78,1.8889,0.68421,23,1.88890050890112e-08,50.890112
577,78,1.8889,0.78947,23,1.88890052036464e-08,52.03646399
578,78,1.8889,0.89474,23,1.88890053209682e-08,53.20968198
579,78,1.8889,1.0,23,1.88890054420431e-08,54.42043097
590,78,2.0,0.052632000000000005,23,2.00000044651665e-08,44.65166501
591,78,2.0,0.15789,23,2.00000045592436e-08,45.59243598
592,78,2.0,0.26316,23,2.00000046564731e-08,46.56473101
593,78,2.0,0.36841999999999997,23,2.00000047560529e-08,47.56052898
594,78,2.0,0.47368000000000005,23,2.00000048576061e-08,48.576060999999996
595,78,2.0,0.57895,23,2.00000049647798e-08,49.64779799
596,78,2.0,0.68421,23,2.00000050716654e-08,50.71665398
597,78,2.0,0.78947,23,2.00000051832479e-08,51.832479
598,78,2.0,0.89474,23,2.00000052975763e-08,52.97576298
599,78,2.0,1.0,23,2.0000005415127097e-08,54.151270999999994
610,77,1.0,0.052632000000000005,23,1.00000044815277e-08,44.815277
611,77,1.0,0.15789,23,1.00000046053811e-08,46.05381099
612,77,1.0,0.26316,23,1.00000047347252e-08,47.34725199
613,77,1.0,0.36841999999999997,23,1.0000004869614799e-08,48.69614801
614,77,1.0,0.47368000000000005,23,1.0000005010089e-08,50.10088999
615,77,1.0,0.57895,23,1.00000051571713e-08,51.57171299
616,77,1.0,0.68421,23,1.00000053091041e-08,53.091041000000004
617,77,1.0,0.78947,23,1.0000005467091801e-08,54.67091799
618,77,1.0,0.89474,23,1.0000005632920399e-08,56.32920401
619,77,1.0,1.0,23,1.00000058036141e-08,58.036141
630,77,1.1111,0.052632000000000005,23,1.111100447804e-08,44.78040001
631,77,1.1111,0.15789,23,1.1111004596442699e-08,45.96442701
632,77,1.1111,0.26316,23,1.11110047214258e-08,47.21425801
633,77,1.1111,0.36841999999999997,23,1.1111004848469501e-08,48.484695
634,77,1.1111,0.47368000000000005,23,1.11110049814906e-08,49.81490601
635,77,1.1111,0.57895,23,1.11110051198738e-08,51.198738
636,77,1.1111,0.68421,23,1.11110052641233e-08,52.64123301
637,77,1.1111,0.78947,23,1.1111005414210901e-08,54.142109
638,77,1.1111,0.89474,23,1.11110055695478e-08,55.69547801
639,77,1.1111,1.0,23,1.11110057298686e-08,57.298686
650,77,1.2222,0.052632000000000005,23,1.22220044753994e-08,44.753994
651,77,1.2222,0.15789,23,1.2222004590397e-08,45.90397
652,77,1.2222,0.26316,23,1.22220047080403e-08,47.080403000000004
653,77,1.2222,0.36841999999999997,23,1.22220048317213e-08,48.31721299
654,77,1.2222,0.47368000000000005,23,1.22220049579945e-08,49.579945
655,77,1.2222,0.57895,23,1.22220050907814e-08,50.907814
656,77,1.2222,0.68421,23,1.2222005226919e-08,52.26919
657,77,1.2222,0.78947,23,1.2222005369420999e-08,53.69421001
658,77,1.2222,0.89474,23,1.22220055168659e-08,55.168659
659,77,1.2222,1.0,23,1.22220056695074e-08,56.695074
670,77,1.3333,0.052632000000000005,23,1.3333004473355e-08,44.73355
671,77,1.3333,0.15789,23,1.33330045846463e-08,45.846463
672,77,1.3333,0.26316,23,1.33330046976566e-08,46.976566
673,77,1.3333,0.36841999999999997,23,1.33330048159124e-08,48.15912401
674,77,1.3333,0.47368000000000005,23,1.33330049385276e-08,49.38527601
675,77,1.3333,0.57895,23,1.33330050652961e-08,50.65296101
676,77,1.3333,0.68421,23,1.33330051967998e-08,51.967998
677,77,1.3333,0.78947,23,1.3333005332397901e-08,53.323979
678,77,1.3333,0.89474,23,1.3333005471874499e-08,54.71874501
679,77,1.3333,1.0,23,1.3333005618014599e-08,56.18014601
690,77,1.4444,0.052632000000000005,23,1.444400447164e-08,44.7164
691,77,1.4444,0.15789,23,1.44440045782163e-08,45.78216299
692,77,1.4444,0.26316,23,1.4444004689071199e-08,46.890712
693,77,1.4444,0.36841999999999997,23,1.4444004802543e-08,48.02543
694,77,1.4444,0.47368000000000005,23,1.44440049210983e-08,49.210983
695,77,1.4444,0.57895,23,1.44440050432418e-08,50.432418
696,77,1.4444,0.68421,23,1.444400516922e-08,51.69220001
697,77,1.4444,0.78947,23,1.44440053003718e-08,53.003718000000006
698,77,1.4444,0.89474,23,1.4444005434047601e-08,54.34047599
699,77,1.4444,1.0,23,1.44440055728832e-08,55.728832
710,77,1.5556,0.052632000000000005,23,1.5556004469986503e-08,44.69986499
711,77,1.5556,0.15789,23,1.5556004572761603e-08,45.72761599
712,77,1.5556,0.26316,23,1.55560046808774e-08,46.80877401
713,77,1.5556,0.36841999999999997,23,1.55560047920828e-08,47.92082801
714,77,1.5556,0.47368000000000005,23,1.55560049062508e-08,49.06250799
715,77,1.5556,0.57895,23,1.5556005023417197e-08,50.234171999999994
716,77,1.5556,0.68421,23,1.55560051449132e-08,51.44913201
717,77,1.5556,0.78947,23,1.55560052708319e-08,52.70831901
718,77,1.5556,0.89474,23,1.5556005400085602e-08,54.00085598
719,77,1.5556,1.0,23,1.55560055331924e-08,55.33192399
730,77,1.6667,0.052632000000000005,23,1.66670044686272e-08,44.686271999999995
731,77,1.6667,0.15789,23,1.6667004569444502e-08,45.69444499
732,77,1.6667,0.26316,23,1.66670046737708e-08,46.73770801
733,77,1.6667,0.36841999999999997,23,1.66670047815292e-08,47.81529201
734,77,1.6667,0.47368000000000005,23,1.66670048924026e-08,48.92402601
735,77,1.6667,0.57895,23,1.66670050062112e-08,50.06211202
736,77,1.6667,0.68421,23,1.6667005124171703e-08,51.241717
737,77,1.6667,0.78947,23,1.66670052453338e-08,52.45333801
738,77,1.6667,0.89474,23,1.66670053701414e-08,53.70141399
739,77,1.6667,1.0,23,1.66670055000129e-08,55.00012901
750,77,1.7778,0.052632000000000005,23,1.77780044673341e-08,44.67334101
751,77,1.7778,0.15789,23,1.77780045657589e-08,45.657589
752,77,1.7778,0.26316,23,1.77780046677011e-08,46.67701102
753,77,1.7778,0.36841999999999997,23,1.7778004771623e-08,47.71623002
754,77,1.7778,0.47368000000000005,23,1.7778004879434098e-08,48.79434103
755,77,1.7778,0.57895,23,1.77780049903821e-08,49.90382101
756,77,1.7778,0.68421,23,1.77780051051583e-08,51.05158302
757,77,1.7778,0.78947,23,1.77780052217385e-08,52.217385
758,77,1.7778,0.89474,23,1.77780053433245e-08,53.43324501
759,77,1.7778,1.0,23,1.77780054677238e-08,54.677238
770,77,1.8889,0.052632000000000005,23,1.8889004466324e-08,44.66323998
771,77,1.8889,0.15789,23,1.8889004562103e-08,45.62103
772,77,1.8889,0.26316,23,1.88890046624157e-08,46.62415699
773,77,1.8889,0.36841999999999997,23,1.88890047629047e-08,47.629047
774,77,1.8889,0.47368000000000005,23,1.8889004868040098e-08,48.680401
775,77,1.8889,0.57895,23,1.88890049761666e-08,49.76166599
776,77,1.8889,0.68421,23,1.8889005087008898e-08,50.870089
777,77,1.8889,0.78947,23,1.8889005200840898e-08,52.008409
778,77,1.8889,0.89474,23,1.88890053181437e-08,53.18143697
779,77,1.8889,1.0,23,1.8889005438920098e-08,54.389201
790,77,2.0,0.052632000000000005,23,2.00000044651269e-08,44.65126899
791,77,2.0,0.15789,23,2.00000045593202e-08,45.59320199
792,77,2.0,0.26316,23,2.00000046555913e-08,46.555913000000004
793,77,2.0,0.36841999999999997,23,2.00000047553498e-08,47.55349801
794,77,2.0,0.47368000000000005,23,2.00000048578875e-08,48.578875
795,77,2.0,0.57895,23,2.0000004963701798e-08,49.63701801
796,77,2.0,0.68421,23,2.0000005070281102e-08,50.70281098
797,77,2.0,0.78947,23,2.00000051810629e-08,51.81062899
798,77,2.0,0.89474,23,2.0000005294870498e-08,52.94870501
799,77,2.0,1.0,23,2.00000054118177e-08,54.118177
810,76,1.0,0.052632000000000005,23,1.00000044801806e-08,44.801806
811,76,1.0,0.15789,23,1.0000004602332699e-08,46.023327
812,76,1.0,0.26316,23,1.0000004729437899e-08,47.294379
813,76,1.0,0.36841999999999997,23,1.00000048633902e-08,48.633902
814,76,1.0,0.47368000000000005,23,1.00000050000495e-08,50.000495
815,76,1.0,0.57895,23,1.0000005144283e-08,51.44283
816,76,1.0,0.68421,23,1.0000005293297e-08,52.93297
817,76,1.0,0.78947,23,1.00000054491789e-08,54.491789000000004
818,76,1.0,0.89474,23,1.0000005610033501e-08,56.10033499
819,76,1.0,1.0,23,1.00000057768061e-08,57.76806099
830,76,1.1111,0.052632000000000005,23,1.11110044771324e-08,44.771324
831,76,1.1111,0.15789,23,1.11110045939046e-08,45.939046000000005
832,76,1.1111,0.26316,23,1.1111004716088601e-08,47.160886
833,76,1.1111,0.36841999999999997,23,1.11110048426002e-08,48.426002000000004
834,76,1.1111,0.47368000000000005,23,1.1111004974227599e-08,49.74227601
835,76,1.1111,0.57895,23,1.1111005110315999e-08,51.10316001
836,76,1.1111,0.68421,23,1.11110052526711e-08,52.52671101
837,76,1.1111,0.78947,23,1.11110053979716e-08,53.97971601
838,76,1.1111,0.89474,23,1.11110055514061e-08,55.514061
839,76,1.1111,1.0,23,1.11110057091577e-08,57.091577
850,76,1.2222,0.052632000000000005,23,1.22220044747346e-08,44.747346
851,76,1.2222,0.15789,23,1.22220045885379e-08,45.885379
852,76,1.2222,0.26316,23,1.22220047043678e-08,47.043678
853,76,1.2222,0.36841999999999997,23,1.2222004826312301e-08,48.26312299
854,76,1.2222,0.47368000000000005,23,1.2222004951594e-08,49.51593999
855,76,1.2222,0.57895,23,1.2222005082703e-08,50.82703
856,76,1.2222,0.68421,23,1.2222005217849401e-08,52.178494
857,76,1.2222,0.78947,23,1.2222005357176501e-08,53.57176499
858,76,1.2222,0.89474,23,1.22220055028739e-08,55.028739
859,76,1.2222,1.0,23,1.22220056531261e-08,56.531261
870,76,1.3333,0.052632000000000005,23,1.3333004472871201e-08,44.728712
871,76,1.3333,0.15789,23,1.33330045813484e-08,45.813484
872,76,1.3333,0.26316,23,1.3333004694506501e-08,46.945065
873,76,1.3333,0.36841999999999997,23,1.33330048127447e-08,48.12744701
874,76,1.3333,0.47368000000000005,23,1.33330049330191e-08,49.33019101
875,76,1.3333,0.57895,23,1.3333005058413001e-08,50.58413
876,76,1.3333,0.68421,23,1.33330051889824e-08,51.88982401
877,76,1.3333,0.78947,23,1.3333005322624e-08,53.226240000000004
878,76,1.3333,0.89474,23,1.33330054614917e-08,54.614917000000005
879,76,1.3333,1.0,23,1.33330056046793e-08,56.04679301
890,76,1.4444,0.052632000000000005,23,1.44440044711959e-08,44.711959
891,76,1.4444,0.15789,23,1.44440045766096e-08,45.766096000000005
892,76,1.4444,0.26316,23,1.44440046867046e-08,46.867046
893,76,1.4444,0.36841999999999997,23,1.44440048002479e-08,48.00247899
894,76,1.4444,0.47368000000000005,23,1.4444004916335499e-08,49.163354999999996
895,76,1.4444,0.57895,23,1.44440050380956e-08,50.380956
896,76,1.4444,0.68421,23,1.4444005162337499e-08,51.62337501
897,76,1.4444,0.78947,23,1.4444005291330901e-08,52.91330899
898,76,1.4444,0.89474,23,1.44440054255649e-08,54.255649
899,76,1.4444,1.0,23,1.4444005563206802e-08,55.632068000000004
910,76,1.5556,0.052632000000000005,23,1.5556004469838398e-08,44.69838401
911,76,1.5556,0.15789,23,1.5556004572889e-08,45.72888998
912,76,1.5556,0.26316,23,1.55560046792889e-08,46.79288899
913,76,1.5556,0.36841999999999997,23,1.55560047896871e-08,47.89687101
914,76,1.5556,0.47368000000000005,23,1.5556004902445798e-08,49.02445801
915,76,1.5556,0.57895,23,1.55560050194832e-08,50.19483199
916,76,1.5556,0.68421,23,1.55560051404006e-08,51.404006
917,76,1.5556,0.78947,23,1.5556005265094398e-08,52.65094401
918,76,1.5556,0.89474,23,1.55560053930001e-08,53.93000098
919,76,1.5556,1.0,23,1.55560055256175e-08,55.25617499
930,76,1.6667,0.052632000000000005,23,1.6667004468356e-08,44.68356
931,76,1.6667,0.15789,23,1.6667004568639298e-08,45.68639301
932,76,1.6667,0.26316,23,1.66670046726706e-08,46.72670601
933,76,1.6667,0.36841999999999997,23,1.66670047804158e-08,47.80415799
934,76,1.6667,0.47368000000000005,23,1.6667004889812602e-08,48.89812599
935,76,1.6667,0.57895,23,1.6667005002457403e-08,50.024574
936,76,1.6667,0.68421,23,1.6667005120479102e-08,51.20479099
937,76,1.6667,0.78947,23,1.66670052405938e-08,52.40593801
938,76,1.6667,0.89474,23,1.6667005364813e-08,53.64812999
939,76,1.6667,1.0,23,1.66670054924594e-08,54.92459402
950,76,1.7778,0.052632000000000005,23,1.7778004467119698e-08,44.67119703
951,76,1.7778,0.15789,23,1.77780045646094e-08,45.646094
952,76,1.7778,0.26316,23,1.7778004667103003e-08,46.67103
953,76,1.7778,0.36841999999999997,23,1.77780047705618e-08,47.70561802
954,76,1.7778,0.47368000000000005,23,1.77780048773998e-08,48.77399801
955,76,1.7778,0.57895,23,1.7778004987183403e-08,49.871834
956,76,1.7778,0.68421,23,1.7778005101718103e-08,51.017181
957,76,1.7778,0.78947,23,1.77780052181998e-08,52.18199802
958,76,1.7778,0.89474,23,1.77780053397614e-08,53.39761401
959,76,1.7778,1.0,23,1.77780054628772e-08,54.628772
970,76,1.8889,0.052632000000000005,23,1.8889004466097398e-08,44.660973999999996
971,76,1.8889,0.15789,23,1.8889004561667e-08,45.61666999
